ground_id,ground,country,continent,latitude,longitude
493,"Cook's Gardens, Wanganui",New Zealand,Oceania,-39.934093,175.049255
589,"Central Maidan, Thane",India,Asia,,
527,"Air Force Station, Delhi",India,Asia,,
426,"Hawker's Sports Ground, Kingston-upon-Thames",England,Europe,,
2401,"Saurashtra Cricket Association Stadium, Rajkot",India,Asia,22.363312,70.709641
1467,Brackley Cricket Club Ground,England,Europe,,
1344,Geelong Cricket Ground,Australia,Oceania,,
1930,"Bir Shrestha Shahid Flight Lieutenant Motiur Rahman Stadium, Khulna",Bangladesh,Asia,22.844736,89.537048
495,Sargodha Sports Stadium,Pakistan,Asia,32.077007,72.685669
2963,"Mercantile Cricket Association Ground, Colombo",Sri Lanka,Asia,0.000000,0.000000
2656,"W Fennex's New Ground, Uxbridge",England,Europe,0.000000,0.000000
2489,"Railway Stadium, Dhanbad",India,Asia,,
903,"University of Free State Ground, Bloemfontein",South Africa,Africa,-29.108419,26.176756
1653,"Davies Park, Queenstown",New Zealand,Oceania,-45.016167,168.738525
2953,"Moin Khan Cricket Academy Ground, Karachi",Pakistan,Asia,0.000000,0.000000
242,"Town Ground, Peterborough",England,Europe,,
2871,"Sheikh Kamal International Cricket Stadium, Cox's Bazar",Bangladesh,Asia,0.000000,0.000000
2359,"Recreation Ground, Rangiora",New Zealand,Oceania,-43.292332,172.599365
2678,"Brooklands Park, Mosgiel",New Zealand,Oceania,0.000000,0.000000
2665,"Dandelion Paddock, Margate",England,Europe,0.000000,0.000000
1379,"Grahame Park, Gosford",Australia,Oceania,,
151,"United Services Recreation Ground, Portsmouth",England,Europe,,
424,"Eugene Cross Park, Ebbw Vale",England,Europe,,
17,Bramshill Park,England,Europe,,
1909,"Bhamashah Stadium, Meerut",India,Asia,,
174,"Newlands, Cape Town",South Africa,Africa,-33.973419,18.468786
1227,"St George's Cricket Ground, Telford",England,Europe,,
1618,"Hongkong and Shanghai Bank Cricket Club, Beckenham",England,Europe,,
1497,"Courages Cricket Ground, Reading",England,Europe,,
353,"Gymkhana Ground, Secunderabad",India,Asia,17.444962,78.490082
2365,"La Sagesse Park, St David's",West Indies,Americas,,
32,Burton-on-Trent,England,Europe,,
1882,Ombersley Cricket Club Ground,England,Europe,,
769,"University Oval, Dunedin",New Zealand,Oceania,-45.866241,170.525711
2388,"College Field, St Peter Port",Guernsey,Europe,,
700,"Gymkhana Club Ground, Nairobi",East Africa,Africa,,
2641,Windhoek High School,Namibia,Africa,0.000000,0.000000
1436,"Barlow Park, Cairns",Australia,Oceania,-16.929947,145.767181
3049,Bunbury Cathedral Grammar School,Australia,Oceania,0.000000,0.000000
1924,"Cricket Bunglow Ground, Jamnagar",India,Asia,,
1609,"Carey Grammer School Oval No 1, Melbourne",Australia,Oceania,,
29,"Barker's Ground, Leicester",England,Europe,,
2971,"Marrara Oval, Darwin",Australia,Oceania,0.000000,0.000000
9,Goodwood Park,England,Europe,,
2153,"Worcester Royal Grammar School Ground, Flagge Meadow, Worcester",England,Europe,,
1489,"St John's School, Leatherhead",England,Europe,,
2889,"Casa 1 Ground, Grey College School, Bloemfontein",South Africa,Africa,0.000000,0.000000
1806,"Navy Ground, Welisara",Sri Lanka,Asia,,
2364,"Progress Park, St Andrew's",West Indies,Americas,,
1508,"Tring Park Cricket Club Ground, Pound Meadows, Tring",England,Europe,0.000000,0.000000
2554,"North-West University No2 Ground, Potchefstroom",South Africa,Africa,0.000000,0.000000
1915,"Peter Burge Oval, Brisbane",Australia,Oceania,,
2571,"Gohati Cricket Stadium, Swabi",Pakistan,Asia,0.000000,0.000000
1808,"Gardens Oval, Darwin",Australia,Oceania,-12.446380,130.834274
2112,"CH Bansi Lal Cricket Stadium, Lahli, Rohtak",India,Asia,0.000000,0.000000
1920,"Himachal Pradesh Cricket Association Stadium, Dharmasala",India,Asia,32.197868,76.325928
2099,"Mitchell's Plain, Cape Town",South Africa,Africa,,
1202,"Ernest Pass Memorial Ground, Barrow-in-Furness",England,Europe,,
2095,"Gelvandale, Port Elizabeth",South Africa,Africa,,
2253,"Dr Akhilesh Das Stadium, Lucknow",India,Asia,,
2047,Worksop College Ground,England,Europe,,
2279,"Great and Little Tew Cricket Club Ground, Great Tew",England,Europe,,
13,Epsom Down,England,Europe,,
2020,Laleham Burway Cricket Ground,England,Europe,0.000000,0.000000
1166,"Westpac Stadium, Wellington",New Zealand,Oceania,-41.272957,174.785889
1270,"Stevens Reserve, Fremantle",Australia,Oceania,-32.057259,115.759575
192,"Deccan Gymkhana Ground, Pune",India,Asia,18.515154,73.841110
713,"Wankhede Stadium, Mumbai",India,Asia,18.939007,72.825790
1519,"Sunrise Sports Club, Harare",Zimbabwe,Africa,,
1815,"Campbelltown Oval, Adelaide",Australia,Oceania,-34.871815,138.669250
1900,"Jamalco Sports Club Ground, Kingston, Jamaica",West Indies,Americas,,
758,"Captain Roop Singh Stadium, Gwalior",India,Asia,,
12,"Napps, Wrotham",England,Europe,,
374,"The Gnoll, Neath",England,Europe,,
1399,"Electric Ground, Leicester",England,Europe,,
799,"Oude Libertas, Stellenbosch Farmers Winery Ground, Stellenbosch",South Africa,Africa,,
85,Crystal Palace Park,England,Europe,,
445,"Fitzherbert Park, Palmerston North",New Zealand,Oceania,-40.370262,175.620453
1073,"Gert Van Rensburg Stadium, Fochville",South Africa,Africa,,
1577,"Manor Park, Horsford",England,Europe,,
418,"Princes Park, Melbourne",Australia,Oceania,,
3021,"McCorkell Oval, Parktown Boys' High School",South Africa,Africa,0.000000,0.000000
1195,"The Avenue Sports Club Ground, March",England,Europe,,
860,"Centennial Park, Oamaru",New Zealand,Oceania,-45.070099,170.983963
902,"Centurion Park, Verwoerdburg",South Africa,Africa,-25.860279,28.195490
2113,"Southland Boys High School Ground, Invercargill",New Zealand,Oceania,-46.395294,168.358124
923,"Gujarat State Fertilizer Corporation Ground, Baroda",India,Asia,,
55,"School Field, Cranbrook",England,Europe,,
2021,Honourable Artillery Club,England,Europe,0.000000,0.000000
1921,"Palam B Ground, Model Sports Complex, Delhi",India,Asia,,
549,"Guaracara Park, Pointe-a-Pierre, Trinidad",West Indies,Americas,,
419,"Modi Stadium, Kanpur",India,Asia,26.482407,80.347679
1958,"Jimmy Powell Oval, Cayman Islands",Cayman Islands,Americas,0.000000,0.000000
2579,"Goa Cricket Association Academy Ground, Porvorim",India,Asia,0.000000,0.000000
943,"Polytechnic Institute Ground, Agartala",India,Asia,0.000000,0.000000
588,"Recreational Trust Ground, Lydney",England,Europe,,
2781,"Gymnasium High School, Potchefstroom",South Africa,Africa,0.000000,0.000000
75,"Old Trafford, Manchester",England,Europe,53.456211,-2.286946
1948,"St David's Cricket Club, Bermuda",Bermuda,Americas,0.000000,0.000000
1393,"Arden Street Oval, Melbourne",Australia,Oceania,,
2839,"Mamelodi Oval, Pretoria",South Africa,Africa,0.000000,0.000000
1131,"National Cricket Stadium, St George's, Grenada",West Indies,Americas,12.059683,-61.752132
1920,"Himachal Pradesh Cricket Association Stadium, Dharamsala",India,Asia,32.197868,76.325928
959,"Southend Club Cricket Stadium, Karachi",Pakistan,Asia,24.809628,67.068336
1024,"Heritage Oval, Toowoomba",Australia,Oceania,-27.542217,151.963425
1738,"Lohnu Cricket Ground, Bilaspur",India,Asia,31.346622,76.755394
413,"Maharaja Pratapsingh Coronation Gymkhana Ground, Baroda",India,Asia,,
1464,"Shaw Lane, Barnsley",England,Europe,,
614,Mombasa Sports Club Ground,Kenya,Africa,,
2595,Victoria Park High School,South Africa,Africa,0.000000,0.000000
1636,Warrington Sports Centre,England,Europe,,
1605,"Camberwell Sports Ground, Melbourne",Australia,Oceania,,
31,"Lillywhite's Ground, Brighton",England,Europe,,
2881,"St Stithians Jameson 2, Johannesburg",South Africa,Africa,0.000000,0.000000
2109,"Wolfson Stadium, Port Elizabeth",South Africa,Africa,,
2473,Mechelen Cricket Club Ground,Belgium,Europe,,
683,"M Chinnaswamy Stadium, Bangalore",India,Asia,12.978806,77.599556
1536,"University Ground, Barnwell, Cambridge",England,Europe,,
2170,"Lord's Cricket Ground, Benoni",South Africa,Africa,,
1443,"Victoria Institute, Kuala Lumpur",Malaysia,Asia,,
335,"Ormeau, Belfast",Ireland,Europe,,
2089,Toronto Skydome,Canada,Americas,0.000000,0.000000
2251,"Tau Devi Lal Cricket Stadium, Panchkula, Chandigarh",India,Asia,,
600,"Titwood, Glasgow",Scotland,Europe,,
1956,"Randburg Cricket Club, Johannesburg",South Africa,Africa,0.000000,0.000000
363,"Richmond Cricket Ground, Melbourne",Australia,Oceania,,
396,"Ind Coope Ground, Burton-on-Trent",England,Europe,,
1053,"Toronto Cricket, Skating and Curling Club",Canada,Americas,,
392,"Ajitsinhji Ground, Jamnagar",India,Asia,22.470915,70.064659
1072,"Chatsworth Stadium, Durban",South Africa,Africa,-29.908222,30.879147
2390,"Guernsey Rovers Athletic Club Ground, Port Soif",Guernsey,Europe,,
332,"Baradari Ground, Patiala",India,Asia,30.338917,76.390793
2563,"KSCA Hubli Cricket Ground, Hubli",India,Asia,0.000000,0.000000
662,"Moin-ul-Haq Stadium, Patna",India,Asia,25.608208,85.167656
2536,"Sportpark Westvliet, Voorburg",Netherlands,Europe,0.000000,0.000000
355,"Mannofield Park, Aberdeen",Scotland,Europe,,
235,"Stanley Park, Blackpool",England,Europe,,
2824,"Pulchowk Engineering Campus Ground, Lalitpur",Nepal,Asia,0.000000,0.000000
890,"Indira Gandhi Stadium, Una",India,Asia,,
1694,"Kyambogo Cricket Oval, Kampala",Uganda,Africa,0.000000,0.000000
66,"Lower Domain Ground, Hobart",Australia,Oceania,,
1534,"Jawaharlal Navoday Vidhyalay Stadium, Una",India,Asia,,
210,"Dean Park, Bournemouth",England,Europe,0.000000,0.000000
2945,"KSCA Cricket (3) Ground, Alur",India,Asia,0.000000,0.000000
1170,"Albert Cricket Ground, Melbourne",Australia,Oceania,0.000000,0.000000
977,"New Wanderers No 3 Oval, Johannesburg",South Africa,Africa,0.000000,0.000000
1783,"The Green, Comber",Ireland,Europe,,
1694,"Kyambogo Cricket Ground, Kampala",Uganda,Africa,0.000000,0.000000
878,Levin Domain,New Zealand,Oceania,-40.621208,175.282166
524,"Karnail Singh Stadium, Delhi",India,Asia,,
323,"Seed Hill Ground, Nelson",England,Europe,,
755,"Logan Park, Dunedin",New Zealand,Oceania,-45.865406,170.523666
2812,"Shaheed Mohtarama Benazir Bhutto International Cricket Stadium, Ghari Khuda Bakhsh",Pakistan,Asia,0.000000,0.000000
509,"Imperial Athletic Ground, Bristol",England,Europe,,
1003,"Technikon Oval, Pretoria",South Africa,Africa,,
176,"Fry's Ground, Bristol",England,Europe,51.477051,-2.584355
1207,"Wellhead Lane, Westbury",England,Europe,,
1062,"Boghall Cricket Club Ground, Linlithgow",Scotland,Europe,,
1474,"Dowty Arle Court, Cheltenham",England,Europe,,
2242,"Kuwait Oil Company Unity Ground, Ahmadi City",Kuwait,Asia,0.000000,0.000000
464,"University Ground, Lucknow",India,Asia,26.864149,80.936028
450,Stratford-upon-Avon Cricket Club Ground,England,Europe,,
255,"Kensington Park, Kingston, Jamaica",West Indies,Americas,,
2664,Penenden Heath,England,Europe,0.000000,0.000000
168,"Rectory Field, Blackheath",England,Europe,,
1168,Waikanae Park,New Zealand,Oceania,,
830,"Fanie du Toit Sports Complex, Potchefstroom",South Africa,Africa,0.000000,0.000000
34,"Trent Bridge, Nottingham",England,Europe,52.936855,-1.133192
2110,"Hammondfield, Durban",South Africa,Africa,0.000000,0.000000
2917,"Cloetesville Cricket Ground A, Stellenbosch",South Africa,Africa,0.000000,0.000000
2116,"Radlett Cricket Club, Radlett",England,Europe,0.000000,0.000000
1117,"Perbadanan Kemajuan Negari Selangor, Kuala Lumpur",Malaysia,Asia,,
2303,Stellenbosch University 2,South Africa,Africa,,
1937,Tata Digwadih Stadium Dhanbad,India,Asia,,
2596,Stellenbosch University 3,South Africa,Africa,0.000000,0.000000
1755,"Donkere Laan, Bloemendaal",Netherlands,Europe,,
1459,"Landau Recreation Club, SA Coal Estates, Witbank",South Africa,Africa,0.000000,0.000000
2514,Kibworth Cricket Club New Ground,England,Europe,,
1456,"Recreation Ground, Oudtshoorn",South Africa,Africa,0.000000,0.000000
1904,"Takashinga Sports Club, Highfield, Harare",Zimbabwe,Africa,,
386,Pune Club Ground,India,Asia,,
2138,"Infosys Ground, Bhubaneswar",India,Asia,,
2268,Renmark Oval,Australia,Oceania,-34.166225,140.741959
527,"Palam A Ground, Model Sports Complex, Delhi",India,Asia,,
376,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",India,Asia,17.399403,78.474060
1939,"Tribhuvan University International Cricket Ground, Kirtipur",Nepal,Asia,,
2791,"Main Oval, Rondebosch Boys High School, Cape Town",South Africa,Africa,0.000000,0.000000
2629,New Strabane Park,Ireland,Europe,0.000000,0.000000
169,"Bourda, Georgetown, British Guiana",West Indies,Americas,6.808340,-58.149769
2275,"St George's College Ground, Harare",Zimbabwe,Africa,,
2863,"Kilinochchi Central College Ground, Kilinochchi",Sri Lanka,Asia,0.000000,0.000000
3009,"Aurora Stadium, Launceston",Australia,Oceania,0.000000,0.000000
54,Launceston Cricket Club Ground,Australia,Oceania,-41.429516,147.151733
724,"Eden Park No 2, Auckland",New Zealand,Oceania,-36.874763,174.744598
1622,York Cricket Club,England,Europe,,
205,Wembley Park,England,Europe,,
1158,"Harbax Singh Stadium, Delhi",India,Asia,,
894,"Shaheed Krishan Chand Memorial Stadium, Mandi",India,Asia,,
1614,"Eklavya Sports Stadium, Agra",India,Asia,,
19,Hawkhurst Moor,England,Europe,,
1644,"Denton Bank, Benwell Hill, Newcastle upon Tyne",England,Europe,0.000000,0.000000
218,"The Circle, Hull",England,Europe,,
2520,"Coast Gymkhana Club Ground, Mombasa",Kenya,Africa,,
1696,"United Ground, Windhoek",Namibia,Africa,0.000000,0.000000
576,"Warner Park, Basseterre, St Kitts",West Indies,Americas,17.298466,-62.722027
1996,"YMCA Cricket Club, Dublin",Ireland,Europe,0.000000,0.000000
2569,"ICC Global Cricket Academy, Dubai",United Arab Emirates,Asia,25.036665,55.227661
954,Trowbridge Cricket Club Ground,England,Europe,0.000000,0.000000
61,Melbourne Cricket Ground,Australia,Oceania,-37.819775,144.983490
216,"County Ground, New Road, Worcester",England,Europe,52.189209,-2.226660
1218,"Goldington Bury, Bedford",England,Europe,,
1738,"Luhnu Cricket Ground, Bilaspur",India,Asia,31.346622,76.755394
2069,"University Oval No 2, Dunedin",New Zealand,Oceania,,
2503,Pallekele International Cricket Stadium,Sri Lanka,Asia,7.280079,80.722115
2805,"Christ Church Grammar School Playing Fields, Perth",Australia,Oceania,0.000000,0.000000
974,"The Village, Malahide, Dublin",Ireland,Europe,53.448883,-6.160244
2326,"Mervyn G Hughes Oval, Melbourne",Australia,Oceania,,
150,"St George's Road, Harrogate",England,Europe,,
2243,"Doha Entertainment City Ground, Kuwait City",Kuwait,Asia,29.353086,47.812904
1602,"Saga Cricket Ground, Sialkot",Pakistan,Asia,,
840,"Gujarat Stadium, Motera, Ahmedabad",India,Asia,23.091478,72.597198
1049,"Harlequins, Pretoria",South Africa,Africa,,
2177,"Tony Ireland Stadium, Townsville",Australia,Oceania,-19.317450,146.731796
1186,"Uitvlugt Community Centre Ground, West Demerara, Guyana",West Indies,Americas,,
1554,North Perrott Cricket Club Ground,England,Europe,0.000000,0.000000
403,"Punjab University Ground, Lahore",Pakistan,Asia,,
1830,"McDonald Park, Mount Gambier",Australia,Oceania,-37.825512,140.793243
957,"Vellyani Agricultural College Ground, Thiruvananthapuram",India,Asia,,
2029,"Municipal Sports Complex, Mirpur Khas",Pakistan,Asia,,
324,"Nondescripts Cricket Club Ground, Colombo",Sri Lanka,Asia,,
412,"Laxmibai College of Physical Education Ground, Gwalior",India,Asia,26.222055,78.197289
379,Oakham School Ground,England,Europe,,
1930,"Sheikh Abu Naser Stadium, Khulna",Bangladesh,Asia,22.844736,89.537048
1677,"Gymkhana Ground, Okara",Pakistan,Asia,,
1555,"Teri Oval, Gual Pahari, Gurgaon",India,Asia,,
1175,"Wilson Road Recreation Ground, Penal, Trinidad",West Indies,Americas,,
1339,Adelaide Oval No 2,Australia,Oceania,-34.915485,138.594040
2012,"Engineering Campus Ground, Lalitpur",Nepal,Asia,,
1927,"Carib Ground, Philipsburg, St Maarten",West Indies,Americas,,
1501,Sherborne School,England,Europe,,
2397,"Pounds Close Ground, Frocester",England,Europe,,
2178,"Institute Perguruan Temenggong Ibrahim, Johor",Malaysia,Asia,,
943,"Tripura Institute of Technology Ground, Agartala",India,Asia,0.000000,0.000000
234,"Officers Club Services Ground, Aldershot",England,Europe,,
212,"Lord's, Durban",South Africa,Africa,,
1641,"The Quarters, Hursley Park, Winchester",England,Europe,,
474,"Aga Khan Gymkhana Ground, Karachi",Pakistan,Asia,,
1538,"Margalla Ground, Islamabad",Pakistan,Asia,,
2001,"Banks Holdings Sports and Cultural Club Ground, Wildey, Barbados",West Indies,Americas,,
22,"The Forest New Ground, Nottingham",England,Europe,,
1652,"Glandore Oval, Adelaide",Australia,Oceania,-34.964371,138.571548
1801,"Bready Cricket Club, Magheramason, Bready",Ireland,Europe,0.000000,0.000000
3043,"Gandhi Stadium, Balangir",India,Asia,0.000000,0.000000
1005,"Old Georgians Sports Club, Harare",Zimbabwe,Africa,,
2117,"Chatrapati Shivaji Stadium, Ratnagiri",India,Asia,,
442,"Barabati Stadium, Cuttack",India,Asia,20.481144,85.868484
2349,"Lahari Resorts Ground, Hyderabad",India,Asia,,
2814,Benoni Northerns A Field,South Africa,Africa,0.000000,0.000000
504,"Westpac Park, Hamilton",New Zealand,Oceania,-37.786697,175.274292
44,"Brackenhurst Cricket Ground, Southwell",England,Europe,,
1865,"Mount Gay North Stars, Crab Hill, Barbados",West Indies,Americas,,
865,"Standard Cricket Club Ground, Cradock",South Africa,Africa,,
454,"Bahawal Stadium, Bahawalpur",Pakistan,Asia,29.404522,71.684395
1633,Lindfield Cricket Club,England,Europe,,
143,Bradford Park Avenue Cricket Ground,England,Europe,,
2106,"Turfhall Park, Cape Town",South Africa,Africa,,
2711,"Blackstone Cricket Club Ground, No1 Pitch",England,Europe,0.000000,0.000000
302,"Kingsmead, Durban",South Africa,Africa,-29.850071,31.027794
496,"Acklam Park, Middlesbrough",England,Europe,,
1668,"Central Reserve, Melbourne",Australia,Oceania,,
315,"Forthill, Dundee",Scotland,Europe,,
1233,"Old London Road, Copdock",England,Europe,,
833,"University of Port Elizabeth No 1 Oval, Port Elizabeth",South Africa,Africa,,
949,"Springbok Park, Bloemfontein",South Africa,Africa,-29.116592,26.204760
113,"Prince's Cricket Ground, London",England,Europe,,
179,"Headingley, Leeds",England,Europe,53.818287,-1.582450
1552,"Sunnybrook Park, Toronto",Canada,Americas,,
1925,"Shaheed Chandu Stadium, Bogra",Bangladesh,Asia,24.839737,89.365028
1695,"Wanderers Cricket Ground, Windhoek",Namibia,Africa,-22.568577,17.089266
686,"Nehru Stadium, Guwahati",India,Asia,26.180126,91.758118
1931,"Bir Shrestha Shahid Ruhul Amin Stadium, Chittagong",Bangladesh,Asia,22.355932,91.767563
536,"Jan Smuts Stadium, Pietermaritzburg",South Africa,Africa,,
928,"Pithwala Stadium, Surat",India,Asia,,
1838,"Cambusdoon New Ground, Ayr",Scotland,Europe,0.000000,0.000000
131,Adelaide Oval,Australia,Oceania,-34.915386,138.596039
788,"Sports Ground, Cleethorpes",England,Europe,,
487,"National Stadium, Karachi",Pakistan,Asia,24.896053,67.081383
679,"Sinhalese Sports Club Ground, Colombo",Sri Lanka,Asia,6.906636,79.868690
406,"Central College Ground, Bangalore",India,Asia,12.975118,77.580017
2788,"Bergvliet High School A Field, Cape Town",South Africa,Africa,0.000000,0.000000
1241,"Old Deer Park, Richmond",England,Europe,0.000000,0.000000
1737,"National Cricket Stadium, Tangier",Morocco,Africa,,
1932,"Devi Lal Stadium, Gurgaon",India,Asia,,
1375,"Dubai Cricket Council Ground No 1, Dubai",United Arab Emirates,Asia,0.000000,0.000000
82,"South Dunedin Recreation Ground, Dunedin",New Zealand,Oceania,,
54,"North Tasmania Cricket Association Ground, Launceston",Australia,Oceania,-41.429516,147.151733
1845,"Kanchanjungwa Krirangan, Siliguri",India,Asia,,
1215,Banbury Cricket Club Ground,England,Europe,0.000000,0.000000
2559,"West Park Oval, Burnie",Australia,Oceania,-41.045849,145.898224
1714,"Ascott Park, Wing",England,Europe,,
2241,"University Sains Malaysia, Penang",Malaysia,Asia,,
58,"E Tredcroft's Ground, Warnham Court, Horsham",England,Europe,,
42,"Moss Lane, Manchester",England,Europe,,
915,"Punjab Agricultural University Ground, Ludhiana",India,Asia,,
362,"Old Edwardians Cricket Club A Ground, Johannesburg",South Africa,Africa,0.000000,0.000000
2177,"Riverway Stadium, Townsville",Australia,Oceania,-19.317450,146.731796
1895,"Reid Oval, Warnambool",Australia,Oceania,-38.379501,142.495132
2623,"Amini Park, Port Moresby",Papua New Guinea,Oceania,0.000000,0.000000
1367,"Senwes Park, Potchefstroom",South Africa,Africa,-26.695658,27.100817
1470,"Savile Park, Castleford",England,Europe,,
1282,"VFL Park, Melbourne",Australia,Oceania,,
2651,"Windmill Down, Hambledon",England,Europe,0.000000,0.000000
616,"Jarrett Park, Montego Bay, Jamaica",West Indies,Americas,,
559,"Sher-i-Kashmir Stadium, Srinagar",India,Asia,,
2527,"Sardar Patel Stadium C Ground, Motera, Ahmedabad",India,Asia,,
1782,"Upritchard Park, Bangor",Ireland,Europe,,
175,"Tasmania Cricket Association Ground, Hobart",Australia,Oceania,-42.871021,147.328293
1997,"Garon's Park, Southend-on-Sea",England,Europe,,
1434,Rangiri Dambulla International Stadium,Sri Lanka,Asia,7.859535,80.633949
1454,"Barnard Stadium, Kempton Park",South Africa,Africa,,
2280,"Wally Wilson Oval, Cape Town",South Africa,Africa,0.000000,0.000000
879,"Arbab Niaz Stadium, Peshawar",Pakistan,Asia,34.021656,71.577927
209,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Australia,Oceania,-27.485596,153.038071
1978,"Amtar Ground, Nadaun",India,Asia,31.784088,76.358833
1264,"Hale School, Perth",Australia,Oceania,,
2311,"Bromsgove Road, Redditch",England,Europe,0.000000,0.000000
43,Petworth Park New Ground,England,Europe,,
173,"St George's Park, Port Elizabeth",South Africa,Africa,-33.966995,25.609888
2959,"Khan Shaheb Osman Ali Outer Stadium, Fatullah",Bangladesh,Asia,0.000000,0.000000
1903,"Sir Ali Muslim Club Ground, Nairobi",Kenya,Africa,,
1052,"Bankstown Oval, Sydney",Australia,Oceania,,
1462,"Shardeloes, Amersham",England,Europe,,
1116,"Kelab Aman, Kuala Lumpur",Malaysia,Asia,,
2685,"Ropa Valley No 1 Ground, Corfu",Greece,Europe,0.000000,0.000000
2143,"Taunton Vale Sports Club Ground, Taunton",England,Europe,,
1199,"London Road, Shrewsbury",England,Europe,,
2785,"Volkies High School, Potchefstroom",South Africa,Africa,0.000000,0.000000
2090,"Avonwood Park, Cape Town",South Africa,Africa,,
388,"West Cliff, Preston",England,Europe,,
2646,Entebbe Cricket Oval,Uganda,Africa,0.000000,0.000000
132,Sydney Cricket Ground,Australia,Oceania,-33.891434,151.223465
1472,Cheam Cricket Club Ground,England,Europe,0.000000,0.000000
1405,"Trinity College, Dublin",Ireland,Europe,,
1512,Wimbledon Cricket Club Ground,England,Europe,0.000000,0.000000
2018,"Trentham Memorial Park, Upper Hutt",New Zealand,Oceania,-41.135803,175.032623
2855,"Mankulam Vidyalaya Ground, Mankulam",Sri Lanka,Asia,0.000000,0.000000
917,"Lodge Road, Coleraine",Ireland,Europe,,
1351,"Manly Oval, Sydney",Australia,Oceania,-33.796097,151.284073
1618,"Midland Bank Sports Ground, Beckenham",England,Europe,,
1325,"Harga, Schiedam",Netherlands,Europe,,
2999,"NPR College Ground, Dindgul",India,Asia,10.240915,78.186623
848,Sharjah Cricket Association Stadium,United Arab Emirates,Asia,25.331009,55.421043
2169,"Paradise Oval, Newcastle",South Africa,Africa,,
2409,"Bandra Kurla Complex, Mumbai",India,Asia,,
1953,"Will Hofmeyr Oval, Pretoria Boys High School",South Africa,Africa,,
1650,"Gliderol Stadium, Adelaide",Australia,Oceania,-34.983349,138.521805
1075,"Northwood Crusaders Club, Durban",South Africa,Africa,,
1372,"Harry Trott Oval, Melbourne",Australia,Oceania,,
806,"Church Road, Reading",England,Europe,,
1658,"Shalimar Ground, Islamabad",Pakistan,Asia,,
1286,"Wellington College, Crowthorne",England,Europe,,
1500,"Scunthorpe and Appleby Frodingham Works Cricket Club Ground, Scunthorpe",England,Europe,,
1054,Shenley Sports Ground,England,Europe,,
1223,"Toby Howe Cricket Ground, Billericay",England,Europe,,
2226,"Army Ground, Panagoda",Sri Lanka,Asia,,
1384,"Lindisfarne Oval, Hobart",Australia,Oceania,-42.850616,147.350021
1710,"Ratcliffe College, Cossington",England,Europe,,
2895,"Vossies Field, St Andrews School, Bloemfontein",South Africa,Africa,0.000000,0.000000
652,"Maharanna Bhupal College Ground, Udaipur",India,Asia,,
1931,"Zahur Ahmed Chowdhury Stadium, Chittagong",Bangladesh,Asia,22.355932,91.767563
1317,"Klein Zwitserland, The Hague",Netherlands,Europe,,
656,"Lindum Sports Club Ground, Lincoln",England,Europe,,
991,"Indian Petrochemicals Corporation Limited Sports Complex Ground, Vadodara",India,Asia,22.348440,73.140457
1341,"Jamia Millia Cricket Ground, Delhi",India,Asia,,
959,"Defence Housing Authority Stadium, Karachi",Pakistan,Asia,24.809628,67.068336
1620,Wolverhampton Cricket Club,England,Europe,,
2140,"ABSA Oval, Johannesburg",South Africa,Africa,,
1513,"Westlands Sports Ground, Yeovil",England,Europe,,
138,"Aston Lower Grounds, Birmingham",England,Europe,,
1083,"Drummoyne Oval, Sydney",Australia,Oceania,-33.851074,151.150085
760,"District Sports Association Outdoor Stadium, Dibrugarh",India,Asia,,
1234,"County Ground, Lakenham",England,Europe,,
844,"Municipal Stadium, Gujranwala",Pakistan,Asia,32.163544,74.191055
2036,"Merchant Taylors' School Ground, Northwood",England,Europe,0.000000,0.000000
2505,"King Edward VII School Ground, Johannesburg",South Africa,Africa,,
1065,"Tanteen Recreation Ground, St George's, Grenada",West Indies,Americas,,
1042,"India Cement Limited Guru Nanak College Ground, Chennai",India,Asia,,
1687,"Kelburn Park, Wellington",New Zealand,Oceania,,
538,"Longton Cricket Club Ground, Stoke-on-Trent",England,Europe,0.000000,0.000000
1619,"Kew Green, London",England,Europe,,
2215,"Kormilda Cricket Ground, Darwin",Australia,Oceania,-12.507208,130.981232
1076,"PP Smit Stadium, Bellville, Cape Town",South Africa,Africa,,
2088,"University Ground, Colombo",Sri Lanka,Asia,,
938,"Lavington Sports Club, Albury",Australia,Oceania,-36.034893,146.912201
2084,"Adcock Stadium, Port Elizabeth",South Africa,Africa,,
2570,"Sports Complex, Mardan",Pakistan,Asia,0.000000,0.000000
311,"Willowmoore Park, Benoni",South Africa,Africa,-26.195204,28.317947
2652,"White Conduit Fields, Islington",England,Europe,0.000000,0.000000
2252,"St Stithians Main Oval, Johannesburg",South Africa,Africa,0.000000,0.000000
1521,"City and Industrial Development Corporation Stadium, Aurangabad",India,Asia,,
835,Moratuwa Stadium,Sri Lanka,Asia,6.795812,79.888824
2666,"Racecourse Ground, Swaffham",England,Europe,0.000000,0.000000
1066,"Bundaberg Rum Stadium, Cairns",Australia,Oceania,-16.935534,145.749069
214,"Queen's Park, Chesterfield",England,Europe,,
1959,"Smith Road Oval, Cayman Islands",Cayman Islands,Americas,0.000000,0.000000
37,"Day's (Antelope) Ground, Southampton",England,Europe,,
252,"Broad Halfpenny Down, Hambledon",England,Europe,,
294,"Racecourse Ground, Hereford",England,Europe,,
